Second,Volt
-0.005176,5.24
-0.0051752,5.2
-0.0051744,5.28
-0.0051736,5.2
-0.0051728,5.24
-0.005172,5.24
-0.0051712,5.24
-0.0051704,5.28
-0.0051696,5.2
-0.0051688,5.28
-0.005168,5.28
-0.0051672,5.2
-0.0051664,5.2
-0.0051656,5.2
-0.0051648,5.2
-0.005164,5.28
-0.0051632,5.24
-0.0051624,5.24
-0.0051616,5.28
-0.0051608,5.2
-0.00516,5.28
-0.0051592,5.2
-0.0051584,5.24
-0.0051576,5.28
-0.0051568,5.2
-0.005156,5.28
-0.0051552,5.2
-0.0051544,5.28
-0.0051536,5.28
-0.0051528,5.24
-0.005152,5.24
-0.0051512,5.24
-0.0051504,5.2
-0.0051496,5.2
-0.0051488,5.24
-0.005148,5.24
-0.0051472,5.24
-0.0051464,5.24
-0.0051456,5.24
-0.0051448,5.24
-0.005144,5.24
-0.0051432,5.24
-0.0051424,5.28
-0.0051416,5.2
-0.0051408,5.2
-0.00514,5.24
-0.0051392,5.24
-0.0051384,5.24
-0.0051376,5.28
-0.0051368,5.28
-0.005136,5.24
-0.0051352,5.28
-0.0051344,5.2
-0.0051336,5.28
-0.0051328,5.24
-0.005132,5.28
-0.0051312,5.24
-0.0051304,5.2
-0.0051296,5.28
-0.0051288,5.24
-0.005128,5.24
-0.0051272,5.24
-0.0051264,5.24
-0.0051256,5.28
-0.0051248,5.24
-0.005124,5.28
-0.0051232,5.2
-0.0051224,5.24
-0.0051216,5.24
-0.0051208,5.28
-0.00512,5.28
-0.0051192,5.2
-0.0051184,5.24
-0.0051176,5.32
-0.0051168,5.2
-0.005116,5.28
-0.0051152,5.24
-0.0051144,5.2
-0.0051136,5.24
-0.0051128,5.28
-0.005112,5.24
-0.0051112,5.24
-0.0051104,5.28
-0.0051096,5.24
-0.0051088,5.28
-0.005108,5.24
-0.0051072,5.32
-0.0051064,5.28
-0.0051056,5.2
-0.0051048,5.28
-0.005104,5.24
-0.0051032,5.24
-0.0051024,5.24
-0.0051016,5.28
-0.0051008,5.28
-0.0051,5.28
-0.0050992,5.28
-0.0050984,5.28
-0.0050976,5.24
-0.0050968,5.28
-0.005096,5.2
-0.0050952,5.28
-0.0050944,5.24
-0.0050936,5.28
-0.0050928,5.24
-0.005092,5.24
-0.0050912,5.24
-0.0050904,5.24
-0.0050896,5.28
-0.0050888,5.24
-0.005088,5.24
-0.0050872,5.36
-0.0050864,5.2
-0.0050856,5.28
-0.0050848,5.24
-0.005084,5.28
-0.0050832,5.24
-0.0050824,5.24
-0.0050816,5.2
-0.0050808,5.24
-0.00508,5.28
-0.0050792,5.2
-0.0050784,5.24
-0.0050776,5.24
-0.0050768,5.28
-0.005076,5.24
-0.0050752,5.24
-0.0050744,5.28
-0.0050736,5.2
-0.0050728,5.2
-0.005072,5.28
-0.0050712,5.24
-0.0050704,5.2
-0.0050696,5.24
-0.0050688,5.28
-0.005068,5.24
-0.0050672,5.24
-0.0050664,5.2
-0.0050656,5.2
-0.0050648,5.28
-0.005064,5.2
-0.0050632,5.24
-0.0050624,5.24
-0.0050616,5.2
-0.0050608,5.2
-0.00506,5.24
-0.0050592,5.2
-0.0050584,5.28
-0.0050576,5.24
-0.0050568,5.44
-0.005056,5.2
-0.0050552,5.24
-0.0050544,5.28
-0.0050536,5.24
-0.0050528,5.24
-0.005052,5.24
-0.0050512,5.2
-0.0050504,5.2
-0.0050496,5.24
-0.0050488,5.24
-0.005048,5.28
-0.0050472,5.28
-0.0050464,5.28
-0.0050456,5.28
-0.0050448,5.24
-0.005044,5.24
-0.0050432,5.28
-0.0050424,5.24
-0.0050416,5.2
-0.0050408,5.24
-0.00504,5.2
-0.0050392,5.28
-0.0050384,5.28
-0.0050376,5.24
-0.0050368,5.28
-0.005036,5.28
-0.0050352,5.28
-0.0050344,5.24
-0.0050336,5.28
-0.0050328,5.24
-0.005032,5.24
-0.0050312,5.24
-0.0050304,5.24
-0.0050296,5.24
-0.0050288,5.24
-0.005028,5.24
-0.0050272,5.24
-0.0050264,5.2
-0.0050256,5.28
-0.0050248,5.2
-0.005024,5.28
-0.0050232,5.2
-0.0050224,5.24
-0.0050216,5.2
-0.0050208,5.24
-0.00502,5.2
-0.0050192,5.24
-0.0050184,5.24
-0.0050176,5.28
-0.0050168,5.24
-0.005016,5.24
-0.0050152,5.28
-0.0050144,5.24
-0.0050136,5.24
-0.0050128,5.2
-0.005012,5.28
-0.0050112,5.2
-0.0050104,5.2
-0.0050096,5.2
-0.0050088,5.2
-0.005008,5.2
-0.0050072,5.28
-0.0050064,5.2
-0.0050056,5.28
-0.0050048,5.2
-0.005004,5.28
-0.0050032,5.2
-0.0050024,5.24
-0.0050016,5.24
-0.0050008,5.24
-0.005,5.2
-0.0049992,5.24
-0.0049984,5.2
-0.0049976,5.24
-0.0049968,5.2
-0.004996,5.24
-0.0049952,5.2
-0.0049944,5.24
-0.0049936,5.2
-0.0049928,5.28
-0.004992,5.24
-0.0049912,5.2
-0.0049904,5.24
-0.0049896,5.2
-0.0049888,5.2
-0.004988,5.24
-0.0049872,5.2
-0.0049864,5.24
-0.0049856,5.24
-0.0049848,5.24
-0.004984,5.2
-0.0049832,5.24
-0.0049824,5.2
-0.0049816,5.24
-0.0049808,5.2
-0.00498,5.2
-0.0049792,5.24
-0.0049784,5.24
-0.0049776,5.2
-0.0049768,5.24
-0.004976,5.28
-0.0049752,5.36
-0.0049744,5.2
-0.0049736,5.28
-0.0049728,5.28
-0.004972,5.2
-0.0049712,5.2
-0.0049704,5.28
-0.0049696,5.2
-0.0049688,5.2
-0.004968,5.2
-0.0049672,5.24
-0.0049664,5.24
-0.0049656,5.28
-0.0049648,5.24
-0.004964,5.24
-0.0049632,5.2
-0.0049624,5.2
-0.0049616,5.28
-0.0049608,5.2
-0.00496,5.2
-0.0049592,5.28
-0.0049584,5.2
-0.0049576,5.2
-0.0049568,5.2
-0.004956,5.24
-0.0049552,5.2
-0.0049544,5.28
-0.0049536,5.2
-0.0049528,5.24
-0.004952,5.24
-0.0049512,5.24
-0.0049504,5.24
-0.0049496,5.24
-0.0049488,5.2
-0.004948,5.24
-0.0049472,5.24
-0.0049464,5.2
-0.0049456,5.24
-0.0049448,5.36
-0.004944,5.2
-0.0049432,5.24
-0.0049424,5.24
-0.0049416,5.2
-0.0049408,5.2
-0.00494,5.2
-0.0049392,5.2
-0.0049384,5.2
-0.0049376,5.2
-0.0049368,5.2
-0.004936,5.24
-0.0049352,5.2
-0.0049344,5.24
-0.0049336,5.24
-0.0049328,5.24
-0.004932,5.2
-0.0049312,5.24
-0.0049304,5.24
-0.0049296,5.2
-0.0049288,5.2
-0.004928,5.28
-0.0049272,5.2
-0.0049264,5.2
-0.0049256,5.24
-0.0049248,5.24
-0.004924,5.2
-0.0049232,5.24
-0.0049224,5.24
-0.0049216,5.24
-0.0049208,5.24
-0.00492,5.28
-0.0049192,5.28
-0.0049184,5.2
-0.0049176,5.2
-0.0049168,5.2
-0.004916,5.24
-0.0049152,5.28
-0.0049144,5.44
-0.0049136,5.2
-0.0049128,5.24
-0.004912,5.24
-0.0049112,5.24
-0.0049104,5.24
-0.0049096,5.2
-0.0049088,5.2
-0.004908,5.2
-0.0049072,5.2
-0.0049064,5.24
-0.0049056,5.2
-0.0049048,5.2
-0.004904,5.24
-0.0049032,5.2
-0.0049024,5.2
-0.0049016,5.24
-0.0049008,5.24
-0.0049,5.2
-0.0048992,5.24
-0.0048984,5.24
-0.0048976,5.24
-0.0048968,5.24
-0.004896,5.2
-0.0048952,5.24
-0.0048944,5.2
-0.0048936,5.24
-0.0048928,5.28
-0.004892,5.2
-0.0048912,5.24
-0.0048904,5.2
-0.0048896,5.2
-0.0048888,5.2
-0.004888,5.2
-0.0048872,5.24
-0.0048864,5.2
-0.0048856,5.2
-0.0048848,5.24
-0.004884,5.36
-0.0048832,5.16
-0.0048824,5.28
-0.0048816,5.28
-0.0048808,5.2
-0.00488,5.24
-0.0048792,5.24
-0.0048784,5.2
-0.0048776,5.24
-0.0048768,5.2
-0.004876,5.24
-0.0048752,5.24
-0.0048744,5.2
-0.0048736,5.32
-0.0048728,5.24
-0.004872,5.2
-0.0048712,5.28
-0.0048704,5.2
-0.0048696,5.2
-0.0048688,5.2
-0.004868,5.2
-0.0048672,5.2
-0.0048664,5.24
-0.0048656,5.2
-0.0048648,5.2
-0.004864,5.2
-0.0048632,5.24
-0.0048624,5.24
-0.0048616,5.2
-0.0048608,5.2
-0.00486,5.2
-0.0048592,5.2
-0.0048584,5.2
-0.0048576,5.2
-0.0048568,5.24
-0.004856,5.24
-0.0048552,5.24
-0.0048544,5.2
-0.0048536,5.4
-0.0048528,5.2
-0.004852,5.24
-0.0048512,5.24
-0.0048504,5.28
-0.0048496,5.24
-0.0048488,5.24
-0.004848,5.2
-0.0048472,5.2
-0.0048464,5.2
-0.0048456,5.2
-0.0048448,5.2
-0.004844,5.2
-0.0048432,5.2
-0.0048424,5.24
-0.0048416,5.2
-0.0048408,5.2
-0.00484,5.24
-0.0048392,5.2
-0.0048384,5.24
-0.0048376,5.2
-0.0048368,5.28
-0.004836,5.24
-0.0048352,5.24
-0.0048344,5.24
-0.0048336,5.24
-0.0048328,5.2
-0.004832,5.2
-0.0048312,5.24
-0.0048304,5.2
-0.0048296,5.24
-0.0048288,5.2
-0.004828,5.24
-0.0048272,5.2
-0.0048264,5.2
-0.0048256,5.2
-0.0048248,5.24
-0.004824,5.2
-0.0048232,5.2
-0.0048224,5.2
-0.0048216,5.24
-0.0048208,5.2
-0.00482,5.28
-0.0048192,5.24
-0.0048184,5.24
-0.0048176,5.2
-0.0048168,5.24
-0.004816,5.24
-0.0048152,5.2
-0.0048144,5.24
-0.0048136,5.2
-0.0048128,5.28
-0.004812,5.28
-0.0048112,5.2
-0.0048104,5.2
-0.0048096,5.24
-0.0048088,5.24
-0.004808,5.2
-0.0048072,5.2
-0.0048064,5.2
-0.0048056,5.2
-0.0048048,5.2
-0.004804,5.2
-0.0048032,5.2
-0.0048024,5.24
-0.0048016,5.2
-0.0048008,5.24
-0.0048,5.28
-0.0047992,5.2
-0.0047984,5.2
-0.0047976,5.2
-0.0047968,5.2
-0.004796,5.2
-0.0047952,5.24
-0.0047944,5.24
-0.0047936,5.28
-0.0047928,5.24
-0.004792,5.32
-0.0047912,5.24
-0.0047904,5.2
-0.0047896,5.24
-0.0047888,5.2
-0.004788,5.2
-0.0047872,5.24
-0.0047864,5.2
-0.0047856,5.2
-0.0047848,5.28
-0.004784,5.2
-0.0047832,5.2
-0.0047824,5.2
-0.0047816,5.28
-0.0047808,5.2
-0.00478,5.24
-0.0047792,5.2
-0.0047784,5.28
-0.0047776,5.2
-0.0047768,5.2
-0.004776,5.2
-0.0047752,5.2
-0.0047744,5.24
-0.0047736,5.2
-0.0047728,5.2
-0.004772,5.24
-0.0047712,5.2
-0.0047704,5.2
-0.0047696,5.2
-0.0047688,5.24
-0.004768,5.2
-0.0047672,5.24
-0.0047664,5.2
-0.0047656,5.2
-0.0047648,5.2
-0.004764,5.2
-0.0047632,5.24
-0.0047624,5.24
-0.0047616,5.36
-0.0047608,5.24
-0.00476,5.24
-0.0047592,5.24
-0.0047584,5.2
-0.0047576,5.2
-0.0047568,5.24
-0.004756,5.24
-0.0047552,5.2
-0.0047544,5.24
-0.0047536,5.24
-0.0047528,5.2
-0.004752,5.24
-0.0047512,5.24
-0.0047504,5.24
-0.0047496,5.24
-0.0047488,5.24
-0.004748,5.2
-0.0047472,5.24
-0.0047464,5.24
-0.0047456,5.2
-0.0047448,5.2
-0.004744,5.24
-0.0047432,5.24
-0.0047424,5.2
-0.0047416,5.2
-0.0047408,5.2
-0.00474,5.2
-0.0047392,5.24
-0.0047384,5.2
-0.0047376,5.2
-0.0047368,5.24
-0.004736,5.2
-0.0047352,5.24
-0.0047344,5.2
-0.0047336,5.16
-0.0047328,5.24
-0.004732,5.28
-0.0047312,5.2
-0.0047304,5.28
-0.0047296,5.2
-0.0047288,5.2
-0.004728,5.2
-0.0047272,5.2
-0.0047264,5.2
-0.0047256,5.2
-0.0047248,5.2
-0.004724,5.24
-0.0047232,5.24
-0.0047224,5.24
-0.0047216,5.24
-0.0047208,5.24
-0.00472,5.24
-0.0047192,5.2
-0.0047184,5.2
-0.0047176,5.2
-0.0047168,5.2
-0.004716,5.2
-0.0047152,5.2
-0.0047144,5.2
-0.0047136,5.2
-0.0047128,5.2
-0.004712,5.2
-0.0047112,5.2
-0.0047104,5.2
-0.0047096,5.28
-0.0047088,5.2
-0.004708,5.24
-0.0047072,5.24
-0.0047064,5.24
-0.0047056,5.28
-0.0047048,5.2
-0.004704,5.2
-0.0047032,5.24
-0.0047024,5.2
-0.0047016,5.2
-0.0047008,5.28
-0.0047,5.2
-0.0046992,5.24
-0.0046984,5.2
-0.0046976,5.2
-0.0046968,5.24
-0.004696,5.2
-0.0046952,5.2
-0.0046944,5.2
-0.0046936,5.24
-0.0046928,5.2
-0.004692,5.2
-0.0046912,5.24
-0.0046904,5.24
-0.0046896,5.24
-0.0046888,5.24
-0.004688,5.2
-0.0046872,5.2
-0.0046864,5.2
-0.0046856,5.2
-0.0046848,5.2
-0.004684,5.24
-0.0046832,5.2
-0.0046824,5.2
-0.0046816,5.24
-0.0046808,5.2
-0.00468,5.28
-0.0046792,5.24
-0.0046784,5.2
-0.0046776,5.24
-0.0046768,5.24
-0.004676,5.2
-0.0046752,5.24
-0.0046744,5.2
-0.0046736,5.24
-0.0046728,5.24
-0.004672,5.2
-0.0046712,5.2
-0.0046704,5.24
-0.0046696,5.24
-0.0046688,5.24
-0.004668,5.24
-0.0046672,5.2
-0.0046664,5.2
-0.0046656,5.2
-0.0046648,5.2
-0.004664,5.2
-0.0046632,5.24
-0.0046624,5.2
-0.0046616,5.24
-0.0046608,5.2
-0.00466,5.36
-0.0046592,5.2
-0.0046584,5.24
-0.0046576,5.24
-0.0046568,5.2
-0.004656,5.2
-0.0046552,5.28
-0.0046544,5.2
-0.0046536,5.2
-0.0046528,5.2
-0.004652,5.2
-0.0046512,5.2
-0.0046504,5.2
-0.0046496,5.24
-0.0046488,5.28
-0.004648,5.24
-0.0046472,5.2
-0.0046464,5.2
-0.0046456,5.2
-0.0046448,5.24
-0.004644,5.2
-0.0046432,5.2
-0.0046424,5.24
-0.0046416,5.2
-0.0046408,5.2
-0.00464,5.24
-0.0046392,5.24
-0.0046384,5.24
-0.0046376,5.2
-0.0046368,5.24
-0.004636,5.24
-0.0046352,5.2
-0.0046344,5.2
-0.0046336,5.2
-0.0046328,5.24
-0.004632,5.2
-0.0046312,5.24
-0.0046304,5.28
-0.0046296,5.32
-0.0046288,5.2
-0.004628,5.28
-0.0046272,5.2
-0.0046264,5.24
-0.0046256,5.2
-0.0046248,5.24
-0.004624,5.2
-0.0046232,5.2
-0.0046224,5.24
-0.0046216,5.28
-0.0046208,5.2
-0.00462,5.24
-0.0046192,5.28
-0.0046184,5.2
-0.0046176,5.2
-0.0046168,5.24
-0.004616,5.24
-0.0046152,5.28
-0.0046144,5.2
-0.0046136,5.2
-0.0046128,5.2
-0.004612,5.2
-0.0046112,5.24
-0.0046104,5.24
-0.0046096,5.24
-0.0046088,5.24
-0.004608,5.24
-0.0046072,5.24
-0.0046064,5.28
-0.0046056,5.2
-0.0046048,5.2
-0.004604,5.24
-0.0046032,5.2
-0.0046024,5.2
-0.0046016,5.28
-0.0046008,5.2
-0.0046,5.24
-0.0045992,5.44
-0.0045984,5.2
-0.0045976,5.28
-0.0045968,5.2
-0.004596,5.2
-0.0045952,5.28
-0.0045944,5.2
-0.0045936,5.28
-0.0045928,5.28
-0.004592,5.2
-0.0045912,5.28
-0.0045904,5.28
-0.0045896,5.24
-0.0045888,5.2
-0.004588,5.24
-0.0045872,5.24
-0.0045864,5.28
-0.0045856,5.24
-0.0045848,5.2
-0.004584,5.24
-0.0045832,5.2
-0.0045824,5.2
-0.0045816,5.28
-0.0045808,5.24
-0.00458,5.24
-0.0045792,5.24
-0.0045784,5.28
-0.0045776,5.28
-0.0045768,5.28
-0.004576,5.24
-0.0045752,5.28
-0.0045744,5.24
-0.0045736,5.24
-0.0045728,5.2
-0.004572,5.24
-0.0045712,5.28
-0.0045704,5.24
-0.0045696,5.28
-0.0045688,5.24
-0.004568,5.28
-0.0045672,5.24
-0.0045664,5.24
-0.0045656,5.28
-0.0045648,5.28
-0.004564,5.28
-0.0045632,5.24
-0.0045624,5.28
-0.0045616,5.24
-0.0045608,5.2
-0.00456,5.28
-0.0045592,5.24
-0.0045584,5.4
-0.0045576,5.28
-0.0045568,5.24
-0.004556,5.28
-0.0045552,5.24
-0.0045544,5.28
-0.0045536,5.28
-0.0045528,5.24
-0.004552,5.24
-0.0045512,5.28
-0.0045504,5.2
-0.0045496,5.28
-0.0045488,5.2
-0.004548,5.32
-0.0045472,5.24
-0.0045464,5.28
-0.0045456,5.28
-0.0045448,5.28
-0.004544,5.2
-0.0045432,5.28
-0.0045424,5.24
-0.0045416,5.28
-0.0045408,5.24
-0.00454,5.28
-0.0045392,5.24
-0.0045384,5.28
-0.0045376,5.24
-0.0045368,5.24
-0.004536,5.24
-0.0045352,5.24
-0.0045344,5.28
-0.0045336,5.28
-0.0045328,5.24
-0.004532,5.24
-0.0045312,5.28
-0.0045304,5.28
-0.0045296,5.28
-0.0045288,5.24
-0.004528,5.28
-0.0045272,5.28
-0.0045264,5.28
-0.0045256,5.24
-0.0045248,5.28
-0.004524,5.28
-0.0045232,5.24
-0.0045224,5.28
-0.0045216,5.24
-0.0045208,5.28
-0.00452,5.32
-0.0045192,5.28
-0.0045184,5.28
-0.0045176,5.28
-0.0045168,5.32
-0.004516,5.28
-0.0045152,5.28
-0.0045144,5.28
-0.0045136,5.24
-0.0045128,5.24
-0.004512,5.2
-0.0045112,5.24
-0.0045104,5.24
-0.0045096,5.28
-0.0045088,5.28
-0.004508,5.28
-0.0045072,5.32
-0.0045064,5.28
-0.0045056,5.28
-0.0045048,5.28
-0.004504,5.28
-0.0045032,5.24
-0.0045024,5.28
-0.0045016,5.28
-0.0045008,5.28
-0.0045,5.28
-0.0044992,5.28
-0.0044984,5.24
-0.0044976,5.28
-0.0044968,5.32
-0.004496,5.24
-0.0044952,5.28
-0.0044944,5.28
-0.0044936,5.28
-0.0044928,5.28
-0.004492,5.24
-0.0044912,5.28
-0.0044904,5.2
-0.0044896,5.28
-0.0044888,5.24
-0.004488,5.28
-0.0044872,5.28
-0.0044864,5.28
-0.0044856,5.28
-0.0044848,5.28
-0.004484,5.24
-0.0044832,5.28
-0.0044824,5.28
-0.0044816,5.28
-0.0044808,5.24
-0.00448,5.28
-0.0044792,5.28
-0.0044784,5.24
-0.0044776,5.28
-0.0044768,5.4
-0.004476,5.2
-0.0044752,5.28
-0.0044744,5.28
-0.0044736,5.24
-0.0044728,5.28
-0.004472,5.24
-0.0044712,5.28
-0.0044704,5.28
-0.0044696,5.28
-0.0044688,5.2
-0.004468,5.28
-0.0044672,5.24
-0.0044664,5.32
-0.0044656,5.28
-0.0044648,5.24
-0.004464,5.28
-0.0044632,5.28
-0.0044624,5.28
-0.0044616,5.28
-0.0044608,5.24
-0.00446,5.24
-0.0044592,5.24
-0.0044584,5.28
-0.0044576,5.28
-0.0044568,5.24
-0.004456,5.28
-0.0044552,5.28
-0.0044544,5.28
-0.0044536,5.28
-0.0044528,5.24
-0.004452,5.24
-0.0044512,5.28
-0.0044504,5.24
-0.0044496,5.28
-0.0044488,5.28
-0.004448,5.28
-0.0044472,5.24
-0.0044464,5.48
-0.0044456,5.2
-0.0044448,5.28
-0.004444,5.24
-0.0044432,5.24
-0.0044424,5.28
-0.0044416,5.28
-0.0044408,5.2
-0.00444,5.28
-0.0044392,5.2
-0.0044384,5.28
-0.0044376,5.24
-0.0044368,5.28
-0.004436,5.28
-0.0044352,5.28
-0.0044344,5.28
-0.0044336,5.28
-0.0044328,5.24
-0.004432,5.24
-0.0044312,5.24
-0.0044304,5.24
-0.0044296,5.24
-0.0044288,5.24
-0.004428,5.24
-0.0044272,5.24
-0.0044264,5.28
-0.0044256,5.32
-0.0044248,5.24
-0.004424,5.28
-0.0044232,5.28
-0.0044224,5.28
-0.0044216,5.24
-0.0044208,5.2
-0.00442,5.28
-0.0044192,5.24
-0.0044184,5.2
-0.0044176,5.28
-0.0044168,5.28
-0.004416,5.28
-0.0044152,5.28
-0.0044144,5.24
-0.0044136,5.28
-0.0044128,5.28
-0.004412,5.28
-0.0044112,5.28
-0.0044104,5.24
-0.0044096,5.2
-0.0044088,5.28
-0.004408,5.28
-0.0044072,5.28
-0.0044064,5.28
-0.0044056,5.32
-0.0044048,5.2
-0.004404,5.28
-0.0044032,5.28
-0.0044024,5.28
-0.0044016,5.28
-0.0044008,5.24
-0.0044,5.2
-0.0043992,5.24
-0.0043984,5.2
-0.0043976,5.28
-0.0043968,5.2
-0.004396,5.24
-0.0043952,5.32
-0.0043944,5.28
-0.0043936,5.24
-0.0043928,5.28
-0.004392,5.28
-0.0043912,5.28
-0.0043904,5.28
-0.0043896,5.24
-0.0043888,5.24
-0.004388,5.24
-0.0043872,5.24
-0.0043864,5.28
-0.0043856,5.28
-0.0043848,5.28
-0.004384,5.28
-0.0043832,5.2
-0.0043824,5.24
-0.0043816,5.24
-0.0043808,5.28
-0.00438,5.28
-0.0043792,5.28
-0.0043784,5.24
-0.0043776,5.28
-0.0043768,5.24
-0.004376,5.28
-0.0043752,5.4
-0.0043744,5.24
-0.0043736,5.28
-0.0043728,5.28
-0.004372,5.24
-0.0043712,5.28
-0.0043704,5.28
-0.0043696,5.28
-0.0043688,5.28
-0.004368,5.28
-0.0043672,5.24
-0.0043664,5.28
-0.0043656,5.24
-0.0043648,5.32
-0.004364,5.28
-0.0043632,5.28
-0.0043624,5.28
-0.0043616,5.24
-0.0043608,5.28
-0.00436,5.28
-0.0043592,5.2
-0.0043584,5.24
-0.0043576,5.28
-0.0043568,5.24
-0.004356,5.28
-0.0043552,5.28
-0.0043544,5.28
-0.0043536,5.24
-0.0043528,5.28
-0.004352,5.28
-0.0043512,5.24
-0.0043504,5.2
-0.0043496,5.24
-0.0043488,5.24
-0.004348,5.28
-0.0043472,5.24
-0.0043464,5.28
-0.0043456,5.24
-0.0043448,5.24
-0.004344,5.28
-0.0043432,5.24
-0.0043424,5.24
-0.0043416,5.28
-0.0043408,5.28
-0.00434,5.28
-0.0043392,5.24
-0.0043384,5.28
-0.0043376,5.28
-0.0043368,5.28
-0.004336,5.28
-0.0043352,5.28
-0.0043344,5.36
-0.0043336,5.2
-0.0043328,5.28
-0.004332,5.24
-0.0043312,5.28
-0.0043304,5.24
-0.0043296,5.28
-0.0043288,5.28
-0.004328,5.2
-0.0043272,5.28
-0.0043264,5.24
-0.0043256,5.2
-0.0043248,5.24
-0.004324,5.28
-0.0043232,5.28
-0.0043224,5.24
-0.0043216,5.28
-0.0043208,5.2
-0.00432,5.28
-0.0043192,5.28
-0.0043184,5.28
-0.0043176,5.28
-0.0043168,5.2
-0.004316,5.28
-0.0043152,5.28
-0.0043144,5.24
-0.0043136,5.28
-0.0043128,5.28
-0.004312,5.24
-0.0043112,5.28
-0.0043104,5.24
-0.0043096,5.28
-0.0043088,5.2
-0.004308,5.24
-0.0043072,5.24
-0.0043064,5.28
-0.0043056,5.28
-0.0043048,5.28
-0.004304,5.28
-0.0043032,5.24
-0.0043024,5.28
-0.0043016,5.28
-0.0043008,5.28
-0.0043,5.28
-0.0042992,5.24
-0.0042984,5.28
-0.0042976,5.28
-0.0042968,5.24
-0.004296,5.24
-0.0042952,5.28
-0.0042944,5.24
-0.0042936,5.2
-0.0042928,5.28
-0.004292,5.28
-0.0042912,5.28
-0.0042904,5.24
-0.0042896,5.28
-0.0042888,5.28
-0.004288,5.28
-0.0042872,5.24
-0.0042864,5.28
-0.0042856,5.2
-0.0042848,5.24
-0.004284,5.28
-0.0042832,5.28
-0.0042824,5.32
-0.0042816,5.24
-0.0042808,5.28
-0.00428,5.28
-0.0042792,5.28
-0.0042784,5.28
-0.0042776,5.28
-0.0042768,5.2
-0.004276,5.28
-0.0042752,5.28
-0.0042744,5.28
-0.0042736,5.28
-0.0042728,5.28
-0.004272,5.24
-0.0042712,5.24
-0.0042704,5.24
-0.0042696,5.28
-0.0042688,5.24
-0.004268,5.2
-0.0042672,5.28
-0.0042664,5.28
-0.0042656,5.28
-0.0042648,5.24
-0.004264,5.24
-0.0042632,5.24
-0.0042624,5.28
-0.0042616,5.24
-0.0042608,5.24
-0.00426,5.24
-0.0042592,5.28
-0.0042584,5.28
-0.0042576,5.24
-0.0042568,5.28
-0.004256,5.28
-0.0042552,5.2
-0.0042544,5.24
-0.0042536,5.28
-0.0042528,5.24
-0.004252,5.28
-0.0042512,5.28
-0.0042504,5.28
-0.0042496,5.28
-0.0042488,5.24
-0.004248,5.28
-0.0042472,5.28
-0.0042464,5.2
-0.0042456,5.32
-0.0042448,5.28
-0.004244,5.2
-0.0042432,5.28
-0.0042424,5.28
-0.0042416,5.28
-0.0042408,5.24
-0.00424,5.24
-0.0042392,5.28
-0.0042384,5.28
-0.0042376,5.28
-0.0042368,5.28
-0.004236,5.28
-0.0042352,5.28
-0.0042344,5.28
-0.0042336,5.2
-0.0042328,5.2
-0.004232,5.36
-0.0042312,5.24
-0.0042304,5.28
-0.0042296,5.28
-0.0042288,5.24
-0.004228,5.2
-0.0042272,5.28
-0.0042264,5.24
-0.0042256,5.28
-0.0042248,5.28
-0.004224,5.28
-0.0042232,5.28
-0.0042224,5.24
-0.0042216,5.28
-0.0042208,5.28
-0.00422,5.24
-0.0042192,5.28
-0.0042184,5.2
-0.0042176,5.28
-0.0042168,5.24
-0.004216,5.24
-0.0042152,5.24
-0.0042144,5.24
-0.0042136,5.28
-0.0042128,5.24
-0.004212,5.28
-0.0042112,5.28
-0.0042104,5.24
-0.0042096,5.28
-0.0042088,5.24
-0.004208,5.2
-0.0042072,5.24
-0.0042064,5.24
-0.0042056,5.2
-0.0042048,5.28
-0.004204,5.2
-0.0042032,5.28
-0.0042024,5.24
-0.0042016,5.44
-0.0042008,5.28
-0.0042,5.24
-0.0041992,5.28
-0.0041984,5.24
-0.0041976,5.24
-0.0041968,5.2
-0.004196,5.24
-0.0041952,5.24
-0.0041944,5.24
-0.0041936,5.24
-0.0041928,5.28
-0.004192,5.28
-0.0041912,5.28
-0.0041904,5.24
-0.0041896,5.24
-0.0041888,5.28
-0.004188,5.28
-0.0041872,5.28
-0.0041864,5.2
-0.0041856,5.28
-0.0041848,5.24
-0.004184,5.28
-0.0041832,5.28
-0.0041824,5.2
-0.0041816,5.24
-0.0041808,5.28
-0.00418,5.24
-0.0041792,5.28
-0.0041784,5.24
-0.0041776,5.24
-0.0041768,5.24
-0.004176,5.24
-0.0041752,5.24
-0.0041744,5.28
-0.0041736,5.28
-0.0041728,5.28
-0.004172,5.28
-0.0041712,5.28
-0.0041704,5.28
-0.0041696,5.24
-0.0041688,5.28
-0.004168,5.28
-0.0041672,5.28
-0.0041664,5.2
-0.0041656,5.24
-0.0041648,5.24
-0.004164,5.28
-0.0041632,5.24
-0.0041624,5.28
-0.0041616,5.28
-0.0041608,5.44
-0.00416,5.2
-0.0041592,5.32
-0.0041584,5.24
-0.0041576,5.28
-0.0041568,5.28
-0.004156,5.24
-0.0041552,5.24
-0.0041544,5.24
-0.0041536,5.24
-0.0041528,5.28
-0.004152,5.24
-0.0041512,5.24
-0.0041504,5.32
-0.0041496,5.28
-0.0041488,5.28
-0.004148,5.28
-0.0041472,5.28
-0.0041464,5.24
-0.0041456,5.28
-0.0041448,5.2
-0.004144,5.28
-0.0041432,5.24
-0.0041424,5.28
-0.0041416,5.28
-0.0041408,5.24
